method,rank,head_parameters,decoder_parameters,vae_parameters,teacher_head_parameters,head_compression,teacher_output_rmse,worst_local_length_distortion,p95_local_length_distortion,pass_5_percent,teacher_triplet_agreement,reconstruction_mse,reconstruction_psnr,minimum_teacher_metric_eigenvalue,weighted_svd_next_singular_value,geometry_covariance_multiplier,geometry_trace_weight,seed,teacher_epochs,teacher_train_examples,covariance_sample_count,metric_sample_count,reconstruction_sample_count
value,40,34704,39056,148052,50960,1.4684186260949745,5.4548392874552064e-05,0.0001410377864971002,2.0235934545920185e-05,True,1.0,0.04793008879643543,13.19391766423063,3.188252029393138,0.0008456322914258565,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,41,35552,39904,148900,50960,1.4333933393339333,4.863645402621396e-05,0.00013701295278656378,1.4000098166616618e-05,True,1.0,0.04793008388893035,13.193918108899634,3.188252029393138,0.0008067809509193226,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,42,36400,40752,149748,50960,1.4,4.297455893440756e-05,0.00012565942781250783,1.1589547657725461e-05,True,1.0,0.04793008519405006,13.19391799064274,3.188252029393138,0.0007251647870436863,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,43,37248,41600,150596,50960,1.368127147766323,3.7058982550049416e-05,5.202973129503352e-05,8.04755581322313e-06,True,1.0,0.04793009022519757,13.19391753477051,3.188252029393138,0.0006628820589615984,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,44,38096,42448,151444,50960,1.3376732465350694,3.217861351943406e-05,4.500093929749038e-05,6.240678818375507e-06,True,1.0,0.04793009718263775,13.193916904356996,3.188252029393138,0.0006502677993932665,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,45,38944,43296,152292,50960,1.308545603944125,2.794228163373635e-05,3.820950279476154e-05,4.957288260565289e-06,True,1.0,0.047930106191157555,13.193916088095335,3.188252029393138,0.0006015648424610127,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,46,39792,44144,153140,50960,1.280659429030961,2.4435086766845654e-05,1.949040773763233e-05,4.04061633031971e-06,True,1.0,0.047930106007965274,13.193916104694381,3.188252029393138,0.0005616002873975591,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,47,40640,44992,153988,50960,1.2539370078740157,2.2055380802010257e-05,1.685575390941718e-05,3.3491406126351377e-06,True,1.0,0.04793010403485755,13.19391628347759,3.188252029393138,0.0005597149970946577,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,48,41488,45840,154836,50960,1.2283069803316622,2.0161870923865255e-05,1.6755366232024116e-05,2.6355951609102716e-06,True,1.0,0.04793010814962581,13.193915910638616,3.188252029393138,0.0005434422196138817,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,49,42336,46688,155684,50960,1.2037037037037037,1.8271698971423992e-05,1.5365255929600252e-05,2.4326061035806432e-06,True,1.0,0.047930107254304376,13.19391599176365,3.188252029393138,0.000537739577121829,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,50,43184,47536,156532,50960,1.1800666913671731,1.6844673311850837e-05,1.189138468116191e-05,2.0379299509820636e-06,True,1.0,0.04793010621173658,13.19391608623067,3.188252029393138,0.0005066139193738902,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,51,44032,48384,157380,50960,1.1573401162790697,1.6190743465179597e-05,1.0851254047761216e-05,1.9158586541834206e-06,True,1.0,0.04793010527475607,13.193916171130436,3.188252029393138,0.0005008566642373811,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,52,44880,49232,158228,50960,1.1354723707664884,1.540579263126841e-05,1.0827626968468174e-05,1.6390738508509307e-06,True,1.0,0.047930100292469975,13.193916622575191,3.188252029393138,0.0004978516543543505,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,53,45728,50080,159076,50960,1.1144156752974108,1.4552599462055979e-05,1.0159035349177614e-05,1.4783638851434407e-06,True,1.0,0.047930102299347806,13.19391644073206,3.188252029393138,0.0004797647917319505,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,54,46576,50928,159924,50960,1.0941257299896943,1.283370385151518e-05,9.617735168165886e-06,1.235149412304181e-06,True,1.0,0.04793010559993002,13.193916141666438,3.188252029393138,0.0004750156701285196,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,55,47424,51776,160772,50960,1.0745614035087718,1.1628948853168008e-05,9.464004624981648e-06,9.80945826850596e-07,True,1.0,0.04793010438116221,13.193916252098939,3.188252029393138,0.00046679124326909837,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,56,48272,52624,161620,50960,1.0556844547563806,1.0839943038438483e-05,9.030750543370658e-06,7.13167753207955e-07,True,1.0,0.047930104242511394,13.193916264662082,3.188252029393138,0.0004632570378386834,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,57,49120,53472,162468,50960,1.0374592833876222,1.0093403139007121e-05,7.3291724059787455e-06,6.238510567468926e-07,True,1.0,0.047930102956435384,13.19391638119338,3.188252029393138,0.00046097818470902457,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,58,49968,54320,163316,50960,1.0198527057316682,9.329092489061716e-06,6.411238054893076e-06,5.787277583824129e-07,True,1.0,0.04793010316338236,13.193916362441922,3.188252029393138,0.0004449628290971244,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,59,50816,55168,164164,50960,1.0028337531486147,8.546686160787757e-06,6.20023732633701e-06,4.899782701017762e-07,True,1.0,0.047930104781798176,13.19391621579733,3.188252029393138,0.0004383189656834364,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,60,50960,55312,164308,50960,1.0,7.807079833656018e-06,5.839985350641896e-06,3.860370930530703e-07,True,1.0,0.04793010285535091,13.19391639035264,3.188252029393138,0.0004322801089008574,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,61,50960,55312,164308,50960,1.0,6.598311839738839e-06,2.217112387681297e-06,2.9758328375928345e-07,True,1.0,0.04793010398522973,13.193916287974364,3.188252029393138,0.000416404305420846,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,62,50960,55312,164308,50960,1.0,4.99888175990926e-06,2.2081574964083472e-06,1.8232505944459903e-07,True,1.0,0.047930101824401744,13.193916483766905,3.188252029393138,0.00040143353784084497,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,63,50960,55312,164308,50960,1.0,3.410720860199153e-06,1.8873559436416443e-06,6.82464564472073e-08,True,1.0,0.047930103164151174,13.19391636237226,3.188252029393138,0.0003769920966646407,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
value,64,50960,55312,164308,50960,1.0,3.3691006727899244e-14,1.3700351964018864e-10,8.555586794578571e-11,True,1.0,0.04793010174497427,13.193916490963826,3.188252029393138,0.0,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,1,1632,5984,114980,50960,31.225490196078432,0.13366386855819504,1.0,1.0,False,0.5561666666666667,0.0701948795910359,11.536945665947416,3.188252029393138,5.094965002665194,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,2,2480,6832,115828,50960,20.548387096774192,0.12264013879739948,0.9998589513154735,0.9379281544453679,False,0.6015,0.06677383741104535,11.753936646748128,3.188252029393138,4.896718211042388,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,3,3328,7680,116676,50960,15.3125,0.11008631621061295,0.9961193330047852,0.8245474443715416,False,0.6628333333333334,0.06323302915205906,11.990560129912529,3.188252029393138,4.623166901389214,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,4,4176,8528,117524,50960,12.203065134099617,0.09474509225317916,0.8573336970966465,0.6628895838389302,False,0.7435,0.059337966102712636,12.26667343855154,3.188252029393138,4.012763447547151,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,5,5024,9376,118372,50960,10.143312101910828,0.06914820966971953,0.7892302087047903,0.5898315013018667,False,0.7973333333333333,0.054300160354882304,12.651988878855969,3.188252029393138,3.2256565787794966,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,6,5872,10224,119220,50960,8.678474114441418,0.05794628354592413,0.5008167414323141,0.3610802374333482,False,0.885,0.05268020016194017,12.783525835762187,3.188252029393138,2.925355406860908,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,7,6720,11072,120068,50960,7.583333333333333,0.04424724294043012,0.49058637032438157,0.31597340032563287,False,0.9096666666666666,0.050876344762822795,12.934840983494283,3.188252029393138,2.4310769359963573,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,8,7568,11920,120916,50960,6.733615221987315,0.03458862051743012,0.26237661858591377,0.19370285545331675,False,0.9423333333333334,0.04987679527855502,13.021014589134607,3.188252029393138,2.197287665765221,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,9,8416,12768,121764,50960,6.055133079847908,0.017536721460375493,0.18072330108640078,0.10321113817625208,False,0.9786666666666667,0.048684617937508494,13.12608233859031,3.188252029393138,1.6392369715062365,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,10,9264,13616,122612,50960,5.500863557858376,0.0076176319706529605,0.08936073948894141,0.02753245339950657,False,0.9971666666666666,0.0481712372340102,13.172121990872048,3.188252029393138,0.7715717842957417,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,11,10112,14464,123460,50960,5.0395569620253164,0.005147912472175959,0.05204814996648521,0.016203462256697755,False,0.9995,0.048070399208435734,13.181222711873327,3.188252029393138,0.5766067331484341,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,12,10960,15312,124308,50960,4.649635036496351,0.0038649323499809984,0.041733829883282,0.010572784094438096,True,0.9995,0.0480204362502006,13.18573898835546,3.188252029393138,0.36032004441578036,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,13,11808,16160,125156,50960,4.315718157181572,0.0033103690144155725,0.020031786813119346,0.007402563386526172,True,1.0,0.04798852713094098,13.188625792761854,3.188252029393138,0.2994814338820111,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,14,12656,17008,126004,50960,4.0265486725663715,0.00280215414103616,0.016478400936025928,0.0062346651683184975,True,1.0,0.047972117841874676,13.190111081603948,3.188252029393138,0.2604319129080099,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,15,13504,17856,126852,50960,3.773696682464455,0.0024291080317993528,0.014589351242539461,0.0042200133161756515,True,1.0,0.04796130979980295,13.191089650423427,3.188252029393138,0.2247319450350621,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,16,14352,18704,127700,50960,3.550724637681159,0.001966377777600997,0.011526850588092885,0.0035181952239771146,True,1.0,0.047950446916604,13.1920734068288,3.188252029393138,0.2042181885116884,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,17,15200,19552,128548,50960,3.3526315789473684,0.001733625929769089,0.010717596226503145,0.0024369435395044507,True,1.0,0.047942805935281343,13.192765517260575,3.188252029393138,0.1780264399345497,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,18,16048,20400,129396,50960,3.1754735792622135,0.001411809690771376,0.007808707941840631,0.0019197538905945924,True,1.0,0.047937898877898726,13.193210050485414,3.188252029393138,0.145761540123434,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,19,16896,21248,130244,50960,3.016098484848485,0.0012235504150353213,0.007292184413840497,0.0015660736018164754,True,1.0,0.047935261534620584,13.193448987770456,3.188252029393138,0.12468344909405973,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,20,17744,22096,131092,50960,2.871956717763751,0.001045863044997279,0.0048676404443067645,0.00110223223484937,True,1.0,0.04793393026396747,13.19356960284768,3.188252029393138,0.10777476415474413,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,21,18592,22944,131940,50960,2.7409638554216866,0.000892308296990012,0.004218592749539396,0.0009058224549910855,True,1.0,0.04793223146713016,13.193723521201992,3.188252029393138,0.09191599555754124,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,22,19440,23792,132788,50960,2.6213991769547325,0.0007069338082293886,0.003907103745858342,0.0006902660985915354,True,1.0,0.0479310966315102,13.19382634526567,3.188252029393138,0.07527353913533695,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,23,20288,24640,133636,50960,2.5118296529968456,0.0006120849799265034,0.0037569425326335892,0.0004299803951966274,True,1.0,0.04793089075547047,13.193844999339186,3.188252029393138,0.0723311312203456,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,24,21136,25488,134484,50960,2.4110522331566995,0.0005400111994380212,0.0024328388823779967,0.00028413718316636,True,1.0,0.04793096667798181,13.19383812012182,3.188252029393138,0.059748220381908364,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,25,21984,26336,135332,50960,2.3180494905385736,0.00046248557821622913,0.001652155220337015,0.00021035396619327142,True,1.0,0.04793098296551298,13.19383664433608,3.188252029393138,0.04565467368969478,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,26,22832,27184,136180,50960,2.2319551506657325,0.0003976858836519451,0.0015707231116622866,0.00017670625569118852,True,1.0,0.04793080916858082,13.193852391808964,3.188252029393138,0.0389718685196614,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,27,23680,28032,137028,50960,2.152027027027027,0.00035992879847004185,0.0011071658804970852,0.00013805481115243803,True,1.0,0.047930502354932264,13.19388019186144,3.188252029393138,0.0363777434185033,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,28,24528,28880,137876,50960,2.077625570776256,0.00033450434579222543,0.000917707355977182,0.00010814599663844772,True,1.0,0.047930431545875646,13.193886607818662,3.188252029393138,0.03437766043168922,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,29,25376,29728,138724,50960,2.0081967213114753,0.00030416891018713053,0.0006030506040347605,8.126019536898727e-05,True,1.0,0.04793045965295134,13.193884061055801,3.188252029393138,0.03147549751903091,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,30,26224,30576,139572,50960,1.9432580841976814,0.00026820411292254655,0.00043833971207440925,6.262887068521063e-05,True,1.0,0.04793038602574464,13.193890732369695,3.188252029393138,0.026427791227747584,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,31,27072,31424,140420,50960,1.882387706855792,0.00023847821008542053,0.0004054910183433069,4.83208467248308e-05,True,1.0,0.04793026849561059,13.193901381720867,3.188252029393138,0.023639689277359984,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,32,27920,32272,141268,50960,1.825214899713467,0.00021356649384443957,0.00034427096694122916,3.813815712316313e-05,True,1.0,0.04793021677677863,13.19390606794862,3.188252029393138,0.020994416838236732,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,33,28768,33120,142116,50960,1.771412680756396,0.00017272359328221945,0.00033927982812842483,3.40965622171063e-05,True,1.0,0.04793022606565825,13.193905226285668,3.188252029393138,0.0193090741255814,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,34,29616,33968,142964,50960,1.7206915180983253,0.00014979189810343562,0.00027749911406738104,2.838620774139874e-05,True,1.0,0.047930193419894844,13.19390818431047,3.188252029393138,0.01787109224730808,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,35,30464,34816,143812,50960,1.6727941176470589,0.00013223376094985282,0.0002499263741370106,2.156959560577487e-05,True,1.0,0.04793013236667631,13.193913716333377,3.188252029393138,0.013577223772830787,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,36,31312,35664,144660,50960,1.627491057741441,0.00011327714648329483,0.00022523825338305326,1.907103342168036e-05,True,1.0,0.04793008555385398,13.19391795804091,3.188252029393138,0.013129785169731118,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,37,32160,36512,145508,50960,1.5845771144278606,9.97769080466686e-05,0.0001548895211598289,1.6432973072966203e-05,True,1.0,0.04793004735340883,13.193921419384438,3.188252029393138,0.011829438121109037,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,38,33008,37360,146356,50960,1.5438681531749878,8.972345511602006e-05,0.0001298129992833852,1.390134329267156e-05,True,1.0,0.04793005993847511,13.193920279050886,3.188252029393138,0.010960732941634119,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,39,33856,38208,147204,50960,1.5051984877126654,8.091930508886249e-05,0.000124894573458878,8.533656807030443e-06,True,1.0,0.04793007908992684,13.193918543737356,3.188252029393138,0.009913432253862393,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,40,34704,39056,148052,50960,1.4684186260949745,7.278406794599724e-05,9.675571584166764e-05,7.19018195543541e-06,True,1.0,0.04793008817170255,13.19391772083767,3.188252029393138,0.009333084097754078,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,41,35552,39904,148900,50960,1.4333933393339333,6.556563035343933e-05,9.664417289245719e-05,5.796409068520299e-06,True,1.0,0.047930091881171755,13.193917384722715,3.188252029393138,0.008168393507061025,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,42,36400,40752,149748,50960,1.4,5.8122109067459955e-05,7.944028026718453e-05,4.83558793030192e-06,True,1.0,0.047930087559881575,13.193917776274763,3.188252029393138,0.007934454829924666,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,43,37248,41600,150596,50960,1.368127147766323,5.205305486234206e-05,3.7505503416634944e-05,3.493575563429107e-06,True,1.0,0.04793009137653871,13.193917430447506,3.188252029393138,0.0069280768457220905,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,44,38096,42448,151444,50960,1.3376732465350694,4.7443150569980407e-05,3.2445205367381824e-05,2.507855306665971e-06,True,1.0,0.0479301003065633,13.193916621298197,3.188252029393138,0.006095039305445739,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,45,38944,43296,152292,50960,1.308545603944125,4.071446275340522e-05,2.209098300087753e-05,2.049756413508019e-06,True,1.0,0.04793009762342027,13.193916864417703,3.188252029393138,0.005055303666228005,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,46,39792,44144,153140,50960,1.280659429030961,3.493747766159697e-05,1.992805357864391e-05,1.7160957793804768e-06,True,1.0,0.047930106558053874,13.193916054850876,3.188252029393138,0.004480917179206618,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,47,40640,44992,153988,50960,1.2539370078740157,2.8720591991209694e-05,1.721673259014178e-05,1.397545092013396e-06,True,1.0,0.047930114116247646,13.193915370003328,3.188252029393138,0.004010073887947568,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,48,41488,45840,154836,50960,1.2283069803316622,2.605488286544103e-05,1.6921322063989663e-05,9.67687928471459e-07,True,1.0,0.047930114509511054,13.193915334369755,3.188252029393138,0.0031790513118104043,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,49,42336,46688,155684,50960,1.2037037037037037,2.3967295288701286e-05,1.5403459785567897e-05,8.276667310125323e-07,True,1.0,0.04793010772312761,13.193915949283596,3.188252029393138,0.003080671923669048,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,50,43184,47536,156532,50960,1.1800666913671731,2.1903137010276754e-05,7.887980275733675e-06,6.579154312791316e-07,True,1.0,0.047930105024771526,13.193916193781522,3.188252029393138,0.002649101999396646,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,51,44032,48384,157380,50960,1.1573401162790697,1.817901431745163e-05,7.485641054461034e-06,5.410908205938361e-07,True,1.0,0.04793010825156955,13.193915901401498,3.188252029393138,0.0025853551474993713,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,52,44880,49232,158228,50960,1.1354723707664884,1.3935253899532388e-05,6.505625275043947e-06,3.4810764805159855e-07,True,1.0,0.04793010458252567,13.193916233853402,3.188252029393138,0.0022024140983444894,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,53,45728,50080,159076,50960,1.1144156752974108,1.2376498832319852e-05,4.373540283708621e-06,2.527769777882492e-07,True,1.0,0.04793010325122724,13.193916354482301,3.188252029393138,0.0019074381887672636,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,54,46576,50928,159924,50960,1.0941257299896943,1.1305287450608747e-05,3.833131740571538e-06,1.9845536337603774e-07,True,1.0,0.0479301060973767,13.193916096592815,3.188252029393138,0.0017032432179035922,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,55,47424,51776,160772,50960,1.0745614035087718,9.437929857540471e-06,3.133790110854129e-06,1.5878257281776154e-07,True,1.0,0.04793010592412296,13.193916112291328,3.188252029393138,0.0016675562220942284,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,56,48272,52624,161620,50960,1.0556844547563806,7.797041619457482e-06,2.2028371432503135e-06,1.16797439386751e-07,True,1.0,0.04793010375123078,13.193916309176998,3.188252029393138,0.0014237106696008291,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,57,49120,53472,162468,50960,1.0374592833876222,6.307451363984867e-06,1.4696320643770022e-06,8.765015032663468e-08,True,1.0,0.04793010511359065,13.193916185733627,3.188252029393138,0.0012489927384522924,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,58,49968,54320,163316,50960,1.0198527057316682,5.2694963210801215e-06,1.2205780157703572e-06,5.8723090995416144e-08,True,1.0,0.0479301037811838,13.193916306462956,3.188252029393138,0.0010424314584871605,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,59,50816,55168,164164,50960,1.0028337531486147,4.39791789549304e-06,9.427061795630465e-07,4.3064478011389736e-08,True,1.0,0.047930103183944375,13.193916360578797,3.188252029393138,0.0009634622827466981,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,60,50960,55312,164308,50960,1.0,3.5334588060145973e-06,6.446556978234597e-07,2.3979981123023457e-08,True,1.0,0.04793010199030876,13.193916468734077,3.188252029393138,0.0009068181855176353,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,61,50960,55312,164308,50960,1.0,2.746860618191894e-06,4.945834968239637e-07,1.6270395120088198e-08,True,1.0,0.04793010110035451,13.1939165493728,3.188252029393138,0.0008023101848424079,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,62,50960,55312,164308,50960,1.0,2.187307597707312e-06,2.6311742085116663e-07,8.849832755508658e-09,True,1.0,0.047930100558258346,13.193916598492116,3.188252029393138,0.0006958896509993662,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,63,50960,55312,164308,50960,1.0,1.4890569554695373e-06,1.5247224460779307e-07,3.616619387303275e-09,True,1.0,0.04793010115202168,13.19391654469124,3.188252029393138,0.0005880958284098739,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
geometry,64,50960,55312,164308,50960,1.0,2.8895265553060065e-14,1.369503399573091e-10,8.553717179005103e-11,True,1.0,0.04793010174497452,13.193916490963804,3.188252029393138,0.0,4.978490794716959,4.0,20260730,12,30000,4096,1536,4000
