subdivision,vertices,faces,edges,latitude_warp_factor,longitude_twist_radians,local_query_hops,local_query_pairs,local_query_pair_fraction,local_queries_per_vertex,relative_edge_noise,seed,w2_chord_max_abs_error,query_chord_relative_rmse,triangle_edge_relative_rmse,euler_characteristic,integrated_curvature,total_area,learned_radius,radius_absolute_error,curvature_oracle_weighted_rmse,curvature_smooth_k1_weighted_rmse,nonpositive_angle_defect_fraction,graph_geodesic_relative_error,spherical_reconstruction_rmse,spherical_reconstruction_hausdorff,spherical_reconstruction_chamfer_rms,reconstruction_query_chord_relative_stress,reconstruction_edge_chord_relative_stress,ordinary_mds_rmse,ordinary_mds_hausdorff,topology_uniform_rmse,topology_uniform_hausdorff,mean_disk_rmse,mean_disk_hausdorff,invalid_triangle_fraction,clipped_chord_to_arc_fraction,graph_diameter_calibration_factor,clipped_spherical_pair_fraction
1.0,42.0,80.0,120.0,1.35,0.24,3.0,570.0,0.662020905923345,27.142857142857142,0.02,1.0,4.440892098500626e-16,0.020315792155106833,0.020392818903984953,2.0,12.566370614359165,11.571264571734698,0.9595894836896923,0.040410516310307676,0.29361415359129345,0.3033592825000952,0.0,0.037384640759032695,0.04190222385951295,0.045715157748573,0.04190222385951295,0.04429141769910925,0.046112973525580706,0.3214084190331739,0.3547448959171981,0.1363195410472379,0.17904075762503183,0.6537564303613516,1.0,0.0,0.0,0.9716063075221103,0.0
1.0,42.0,80.0,120.0,1.35,0.24,3.0,570.0,0.662020905923345,27.142857142857142,0.02,2.0,4.440892098500626e-16,0.019576517915545176,0.02176520682160906,2.0,12.566370614359176,11.552211702130375,0.9587991437308669,0.04120085626913306,0.30248044136941993,0.3365465171825847,0.0,0.04318131923499031,0.042957801732696185,0.04789483333875454,0.042957801732696185,0.045985088434290056,0.04508564512952398,0.31356348280264473,0.3445081029114106,0.1363195410472379,0.17904075762503183,0.6537564303613516,1.0,0.0,0.0,0.9643713668166876,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.0,0.0,3.3306690738754696e-16,0.0,0.0,2.0,12.566370614359146,12.30450077788338,0.989525674522448,0.010474325477552004,0.0,0.046267169288444925,0.0,0.009147766739291368,0.010521570336434069,0.010665012034629325,0.010521570336434069,0.010673151327501715,0.0108721961378597,0.3525264792842985,0.3881449095583971,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9885365697858639,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.0,1.0,3.3306690738754696e-16,0.0,0.0,2.0,12.566370614359146,12.30450077788338,0.989525674522448,0.010474325477552004,0.0,0.046267169288444925,0.0,0.009147766739291368,0.010521570336434069,0.010665012034629325,0.010521570336434069,0.010673151327501715,0.0108721961378597,0.3525264792842985,0.3881449095583971,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9885365697858639,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.0,2.0,3.3306690738754696e-16,0.0,0.0,2.0,12.566370614359146,12.30450077788338,0.989525674522448,0.010474325477552004,0.0,0.046267169288444925,0.0,0.009147766739291368,0.010521570336434069,0.010665012034629325,0.010521570336434069,0.010673151327501715,0.0108721961378597,0.3525264792842985,0.3881449095583971,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9885365697858639,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.005,0.0,3.3306690738754696e-16,0.005065524301160113,0.005002459572246977,2.0,12.566370614359151,12.30714949186456,0.9896321733354148,0.010367826664585245,0.3001366377420386,0.3017783957804389,0.012345679012345678,0.008394667091140805,0.01053812528009367,0.011255743751832279,0.01053812528009367,0.011702033733432135,0.012737039474002903,0.35368000363315505,0.38909287702325024,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9917282070454276,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.005,1.0,3.3306690738754696e-16,0.005021961711522435,0.005456012226220635,2.0,12.566370614359158,12.298191204927072,0.9892719346452259,0.010728065354774108,0.316292404307628,0.3194694389475942,0.012345679012345678,0.008668933917455953,0.010885745654064298,0.011677991287029487,0.010885745654064296,0.012023155359935707,0.012396227339693271,0.3533202601874784,0.38864245877531217,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.991479258703468,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.005,2.0,3.3306690738754696e-16,0.00518698737721473,0.00502278151966859,2.0,12.566370614359151,12.303178217592045,0.9894724930664592,0.010527506933540764,0.27823470486637447,0.2897480875803489,0.0,0.008376248092366735,0.010708516017361695,0.011419906939008136,0.010708516017361695,0.011884585555580512,0.012579456147367723,0.35373584504272504,0.3903411825761631,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9918674480178495,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.01,0.0,3.3306690738754696e-16,0.009951980805064367,0.009844834186329456,2.0,12.566370614359151,12.303744105206624,0.9894952483163836,0.01050475168361642,0.5542220530298081,0.5582875398176427,0.06790123456790123,0.008078739646398552,0.011057108072770558,0.012559681194674419,0.011057108072770558,0.01466641521169095,0.016056629418022446,0.3553109450573168,0.39099877184479986,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9966673578474999,0.0
2.0,162.0,320.0,480.0,1.35,0.24,3.0,2730.0,0.20933977455716588,33.7037037037037,0.01,1.0,3.3306690738754696e-16,0.010090873236938492,0.009804299747325055,2.0,12.566370614359148,12.286063826348943,0.9887840484923793,0.01121595150762067,0.5993925051975192,0.6012453187422437,0.037037037037037035,0.010821713492854728,0.011701567789449448,0.013415031745527927,0.01170156778944945,0.01551987491671152,0.016022718443328875,0.35059531100537006,0.3837619040743901,0.13627242453158794,0.18514032758463117,0.6538169431390506,1.0,0.0,0.0,0.9929209853465827,0.0
