teacher,method,repeat,width,step,value_loss,jacobian_loss,objective
plain,c1,0,128,800.0,4.026128686745667e-07,1.7580446562983495e-06,9.192836150166314e-06
plain,c1,0,128,900.0,3.8875884167058616e-07,1.566391308815737e-06,8.22071538574927e-06
plain,c1,0,128,1000.0,2.522783223972422e-07,1.2234786709618732e-06,6.369671677206608e-06
plain,c1,0,128,1100.0,2.4733488455974464e-07,1.0858968897201621e-06,5.676819333160555e-06
plain,c1,0,128,1200.0,1.7861658105020788e-07,1.0084977807313125e-06,5.221105484706771e-06
plain,c1,0,128,1300.0,2.013723015470599e-07,9.088287098662838e-07,4.745515850878479e-06
plain,c1,0,128,1400.0,1.4639589652971583e-07,8.248518334118112e-07,4.270655063588772e-06
plain,c1,0,128,1500.0,1.4488699122753082e-07,7.827875678979344e-07,4.058824830717203e-06
plain,c1,0,128,1600.0,1.3962566562570553e-07,7.24488048110503e-07,3.7620659061782205e-06
plain,c1,0,128,1700.0,1.1388137727307816e-07,7.131305783629246e-07,3.679534269087701e-06
plain,c1,0,128,1800.0,1.0604055706578962e-07,6.732459069204933e-07,3.472270091668256e-06
plain,c1,0,128,1900.0,9.933533955196777e-08,6.348819497488142e-07,3.2737450882960386e-06
plain,c1,0,128,2000.0,9.061784160714157e-08,6.365630129171018e-07,3.2734329061926505e-06
plain,c1,0,128,2100.0,8.967972480255747e-08,5.921284988750115e-07,3.050322219177615e-06
plain,c1,0,128,2200.0,7.731192886269907e-08,5.593143451380476e-07,2.8738836545529367e-06
plain,c1,0,128,2300.0,7.55842453710314e-08,5.790544882804207e-07,2.970856686773135e-06
plain,c1,0,128,2400.0,8.14621131981087e-08,5.638860837362166e-07,2.900892531879192e-06
plain,c1,0,128,2500.0,7.513409387154785e-08,5.577081939275851e-07,2.8636750635094734e-06
plain,c1,0,256,1.0,0.25962617988824815,0.12710606235192015,0.8951564916478489
plain,c1,0,256,100.0,9.598858328200885e-06,1.0371273142333832e-05,6.145522403987004e-05
plain,c1,0,256,200.0,1.0293864524157856e-06,3.7257283946067924e-06,1.965802842544975e-05
plain,c1,0,256,300.0,6.644348042009072e-07,2.7061059651749175e-06,1.4194964630075494e-05
plain,c1,0,256,400.0,5.07281099384639e-07,1.9050691934013017e-06,1.0032627066391149e-05
plain,c1,0,256,500.0,3.888793835663386e-07,1.4030409227494426e-06,7.404083997313552e-06
plain,c1,0,256,600.0,3.978316244464306e-07,1.10522322196817e-06,5.92394773428728e-06
plain,c1,0,256,700.0,3.358968278406841e-07,1.035493597424555e-06,5.5133648149634585e-06
plain,c1,0,256,800.0,2.723912266911866e-07,7.864868029495033e-07,4.204825241438703e-06
plain,c1,0,256,900.0,2.2574008283207587e-07,6.607658513271774e-07,3.5295693394679627e-06
plain,c1,0,256,1000.0,1.6330383632621624e-07,6.017439670194525e-07,3.1720236714234786e-06
plain,c1,0,256,1100.0,1.7134439806109367e-07,5.351439761342198e-07,2.8470642787321927e-06
plain,c1,0,256,1200.0,1.2442848266572976e-07,4.472973763450369e-07,2.360915364390914e-06
plain,c1,0,256,1300.0,1.0030835387552003e-07,4.282683086418907e-07,2.2416498970849734e-06
plain,c1,0,256,1400.0,9.04168054988997e-08,3.844016113503486e-07,2.0124248622506427e-06
plain,c1,0,256,1500.0,9.644596405138288e-08,3.657546726821022e-07,1.925219327461894e-06
plain,c1,0,256,1600.0,5.8437553305178305e-08,3.163772418886794e-07,1.6403237627485753e-06
plain,c1,0,256,1700.0,5.527861190022423e-08,3.091965556285556e-07,1.6012613900430023e-06
plain,c1,0,256,1800.0,6.138077224135107e-08,2.9790786230266025e-07,1.5509200837546523e-06
plain,c1,0,256,1900.0,4.362546389897029e-08,2.8215483197516576e-07,1.454399623774799e-06
plain,c1,0,256,2000.0,4.302001002662617e-08,2.634332802654223e-07,1.3601864113537375e-06
plain,c1,0,256,2100.0,3.816660900718349e-08,2.64464579559976e-07,1.3604895068070634e-06
plain,c1,0,256,2200.0,3.386774334498301e-08,2.524399180846494e-07,1.29606733376823e-06
plain,c1,0,256,2300.0,3.485881342103337e-08,2.4807397448374897e-07,1.2752286858397784e-06
plain,c1,0,256,2400.0,3.327348589914293e-08,2.469228328288431e-07,1.2678876500433584e-06
plain,c1,0,256,2500.0,3.418229673317912e-08,2.359397019655673e-07,1.2138808065610157e-06
plain,c1,1,4,1.0,0.3942013532558441,0.11567982157207161,0.9726004611162022
plain,c1,1,4,100.0,0.10013289519576096,0.048229515032992804,0.34128047036072495
plain,c1,1,4,200.0,0.00797766847595189,0.008712996358949338,0.05154265027069858
plain,c1,1,4,300.0,0.002534737562049047,0.0043076968939596205,0.02407322203184715
plain,c1,1,4,400.0,0.0014842961797113783,0.002608164486355952,0.014525118611491139
plain,c1,1,4,500.0,0.0010007000876206898,0.001985544988913865,0.010928425032190015
plain,c1,1,4,600.0,0.0007761741634826373,0.00158283225162907,0.008690335421627986
plain,c1,1,4,700.0,0.0005879262254600021,0.0013461295104559665,0.007318573777739834
plain,c1,1,4,800.0,0.0005625823962013579,0.0011589488673999168,0.006357326733200942
plain,c1,1,4,900.0,0.00046740015064025497,0.001016076708054977,0.00554778369091514
plain,c1,1,4,1000.0,0.0004002187405663972,0.000911336960503298,0.004956903543082887
plain,c1,1,4,1100.0,0.00034803735409770167,0.0008168361893296141,0.004432218300745772
plain,c1,1,4,1200.0,0.00031654961205754544,0.0007868528727579036,0.004250813975847064
plain,c1,1,4,1300.0,0.00028520177629801736,0.0006993942091916243,0.003782172822256139
plain,c1,1,4,1400.0,0.00030035961419368857,0.0006945853047307751,0.003773286137847564
plain,c1,1,4,1500.0,0.00026639533294087604,0.000642566431472907,0.0034792274903054114
plain,c1,1,4,1600.0,0.0002521223019402203,0.0005923324922683151,0.0032137847632817958
plain,c1,1,4,1700.0,0.0002315353756630258,0.0006045767279166517,0.003254419015246284
plain,c1,1,4,1800.0,0.00021717825162526866,0.000586133176465716,0.003147844133953849
plain,c1,1,4,1900.0,0.00022268012992560375,0.0005418079364333927,0.002931719812092567
plain,c1,1,4,2000.0,0.0002010782658961088,0.0005556477229463754,0.002979316880627986
plain,c1,1,4,2100.0,0.00019126243294410018,0.0005526783598140465,0.002954654232014333
plain,c1,1,4,2200.0,0.0002037558555724444,0.0005203945920932805,0.002805728816038847
plain,c1,1,4,2300.0,0.0002055058680078348,0.0005310302229696325,0.002860656982855997
plain,c1,1,4,2400.0,0.00018453266138997596,0.0005182881981767705,0.0027759736522738284
plain,c1,1,4,2500.0,0.00020097883428976202,0.0005122562311256214,0.0027622599899178686
plain,c1,1,8,1.0,0.31443304961188906,0.14149874132885856,1.0219267562561818
plain,c1,1,8,100.0,0.02425533935772413,0.014673872056576755,0.0976246996406079
plain,c1,1,8,200.0,0.0010811845026174839,0.00226577958185495,0.012410082411892235
plain,c1,1,8,300.0,0.0004377882322377474,0.0011570045760609818,0.006222811112542656
plain,c1,1,8,400.0,0.00025114912079990756,0.0006555802920356828,0.003529050580978321
plain,c1,1,8,500.0,0.00014605475108010423,0.00040923771018054134,0.002192243301982811
plain,c1,1,8,600.0,9.848395763224133e-05,0.00027539367318158114,0.001475452323540147
plain,c1,1,8,700.0,6.496532198532393e-05,0.00019914439525923596,0.0010606872982815037
plain,c1,1,8,800.0,4.543444141479573e-05,0.00015050161740240152,0.0007979425284268032
plain,c1,1,8,900.0,3.807915027655834e-05,0.00011814783027927116,0.0006288183016729141
plain,c1,1,8,1000.0,2.991451195486935e-05,9.87715194802071e-05,0.0005237721093559048
plain,c1,1,8,1100.0,2.3537064476446648e-05,8.366392190724979e-05,0.0004418566740126956
plain,c1,1,8,1200.0,2.0679830692341028e-05,7.049294902090939e-05,0.000373144575796888
plain,c1,1,8,1300.0,1.8606177252679115e-05,6.588576609194913e-05,0.00034803500771242473
plain,c1,1,8,1400.0,1.6853597044107292e-05,5.8419409133188446e-05,0.0003089506427100495
plain,c1,1,8,1500.0,1.3111466877361816e-05,5.4685303051093235e-05,0.000286537982132828
plain,c1,1,8,1600.0,1.262861815648331e-05,4.959322232216232e-05,0.0002605947297672949
plain,c1,1,8,1700.0,1.1856092400038295e-05,4.707385700455422e-05,0.0002472253774228094
plain,c1,1,8,1800.0,1.1815361791095143e-05,4.3925443499408825e-05,0.00023144257928813926
plain,c1,1,8,1900.0,1.1446401888215412e-05,4.317584518015582e-05,0.00022732562778899452
plain,c1,1,8,2000.0,9.95452648147225e-06,4.36676437000913e-05,0.00022829274498192874
plain,c1,1,8,2100.0,1.0217967794386581e-05,4.004029680090615e-05,0.0002104194517989173
plain,c1,1,8,2200.0,9.897087304006245e-06,3.905922086906094e-05,0.00020519319164931095
plain,c1,1,8,2300.0,9.730908462040205e-06,3.767938683200572e-05,0.0001981278426220688
plain,c1,1,8,2400.0,8.918929211602852e-06,3.7929250756275094e-05,0.00019856518299297832
plain,c1,1,8,2500.0,8.209550256701014e-06,3.788371985484606e-05,0.0001976281495309313
plain,c1,1,16,1.0,0.2839496842898817,0.13687393191721686,0.9683193438759661
plain,c1,1,16,100.0,0.0004398352897194866,0.0009225441586404459,0.005052556082921716
plain,c1,1,16,200.0,0.00011447707216976641,0.0002874530934847927,0.0015517425395937298
plain,c1,1,16,300.0,4.429719815765751e-05,0.00012259521352671592,0.0006572732657912371
plain,c1,1,16,400.0,2.290734509089908e-05,6.549771939700654e-05,0.0003503959420759318
plain,c1,1,16,500.0,1.574713313913317e-05,4.454802537419907e-05,0.0002384872600101285
plain,c1,1,16,600.0,1.0282540662385006e-05,3.3725691940348544e-05,0.00017891100036412772
plain,c1,1,16,700.0,7.222022094054189e-06,2.621770170261471e-05,0.00013831053060712776
plain,c1,1,16,800.0,6.052492815305499e-06,2.2961380021871138e-05,0.00012085939292466118
plain,c1,1,16,900.0,5.183730488600656e-06,2.003463897690627e-05,0.000105356925373132
plain,c1,1,16,1000.0,4.010649851183133e-06,1.8572224037712828e-05,9.687177003974727e-05
plain,c1,1,16,1100.0,3.880848500131465e-06,1.6906896099145262e-05,8.841532899585778e-05
plain,c1,1,16,1200.0,3.4952200534288183e-06,1.63650718366554e-05,8.53205792367058e-05
plain,c1,1,16,1300.0,3.1216135578713676e-06,1.4806104118303604e-05,7.715213414938939e-05
plain,c1,1,16,1400.0,2.9041672872041317e-06,1.3494252340205416e-05,7.037542898823121e-05
plain,c1,1,16,1500.0,2.9231076530262594e-06,1.299935895898993e-05,6.791990244797591e-05
plain,c1,1,16,1600.0,2.6130159885018774e-06,1.2526506969902455e-05,6.524555083801415e-05
plain,c1,1,16,1700.0,2.512302806583104e-06,1.2039902265478034e-05,6.271181413397328e-05
plain,c1,1,16,1800.0,2.231812101506152e-06,1.1080473787274857e-05,5.763418103788044e-05
plain,c1,1,16,1900.0,2.382354183140889e-06,1.1052248791302213e-05,5.7643598139651954e-05
plain,c1,1,16,2000.0,2.239345468369349e-06,1.0912409492772547e-05,5.680139293223209e-05
plain,c1,1,16,2100.0,2.172576118262036e-06,1.0875936693680965e-05,5.655225958666686e-05
plain,c1,1,16,2200.0,2.11033787171762e-06,1.0819493020407078e-05,5.620780297375301e-05
plain,c1,1,16,2300.0,2.1152081819687465e-06,1.0245493344813096e-05,5.334267490603422e-05
plain,c1,1,16,2400.0,1.9512198488176524e-06,1.0621845760187291e-05,5.506044864975411e-05
plain,c1,1,16,2500.0,1.9564418883101906e-06,1.0595489098277555e-05,5.4933887379697966e-05
plain,c1,1,32,1.0,0.2700459519376294,0.13007563746947012,0.9204241392849801
plain,c1,1,32,100.0,0.00018373845277068403,0.00037373059810487684,0.0020523914432950684
plain,c1,1,32,200.0,4.577027107634702e-05,0.00011442648462722095,0.0006179026942124518
plain,c1,1,32,300.0,1.8390435793842583e-05,4.933559541480542e-05,0.0002650684128678697
plain,c1,1,32,400.0,9.80274939835282e-06,2.9810434771918392e-05,0.0001588549232579448
plain,c1,1,32,500.0,6.720566757067066e-06,2.1686420480021724e-05,0.00011515266915717569
plain,c1,1,32,600.0,4.7951949262934375e-06,1.7393803149489322e-05,9.176421067374005e-05
plain,c1,1,32,700.0,4.043512627970141e-06,1.350055235503505e-05,7.15462744031454e-05
plain,c1,1,32,800.0,2.915664390213849e-06,1.1329812740259071e-05,5.9564728091509203e-05
plain,c1,1,32,900.0,2.4305061139749242e-06,9.771019487008246e-06,5.128560354901615e-05
plain,c1,1,32,1000.0,2.15050338477313e-06,9.306784607704765e-06,4.868442642329696e-05
plain,c1,1,32,1100.0,1.7962534527440983e-06,8.410343850501807e-06,4.384797270525313e-05
plain,c1,1,32,1200.0,1.8083708249686234e-06,7.662970412752407e-06,4.012322288873066e-05
plain,c1,1,32,1300.0,1.448031286141612e-06,7.057488162281185e-06,3.673547209754754e-05
plain,c1,1,32,1400.0,1.3157079054382313e-06,6.665203813177531e-06,3.4641726971325886e-05
plain,c1,1,32,1500.0,1.1628735560507262e-06,6.112016407826552e-06,3.172295559518348e-05
plain,c1,1,32,1600.0,1.2280814489838618e-06,5.898833187018846e-06,3.0722247384078095e-05
plain,c1,1,32,1700.0,1.0788619046631218e-06,5.652662834555166e-06,2.9342176077438953e-05
plain,c1,1,32,1800.0,1.1378018752398108e-06,5.468564670719896e-06,2.8480625228839295e-05
plain,c1,1,32,1900.0,1.0010107050621398e-06,5.091465258818711e-06,2.6458336999155696e-05
plain,c1,1,32,2000.0,1.0199302853303382e-06,5.072305566582875e-06,2.6381458118244715e-05
plain,c1,1,32,2100.0,8.921883029046104e-07,4.827539505918774e-06,2.502988583249848e-05
plain,c1,1,32,2200.0,9.313779827961607e-07,5.008314670070189e-06,2.5972951333147107e-05
plain,c1,1,32,2300.0,9.158072436451583e-07,4.862092635963624e-06,2.5226270423463277e-05
plain,c1,1,32,2400.0,8.957510808682582e-07,4.774649172182077e-06,2.4768996941778643e-05
plain,c1,1,32,2500.0,9.059873977071719e-07,4.654338279745711e-06,2.4177678796435726e-05
plain,c1,1,64,1.0,0.25937521748410003,0.1315809221516611,0.9172798282424055
plain,c1,1,64,100.0,2.6390110537047302e-05,8.036632473268843e-05,0.00042822173420048947
plain,c1,1,64,200.0,6.091882363978686e-06,2.3005123191220514e-05,0.00012111749832008126
plain,c1,1,64,300.0,2.8035805975286366e-06,1.1587955280397913e-05,6.07433569995182e-05
plain,c1,1,64,400.0,1.8839652500644567e-06,8.761776577353638e-06,4.5692848136832645e-05
plain,c1,1,64,500.0,1.3683909697592965e-06,6.914993261629506e-06,3.594335727790683e-05
plain,c1,1,64,600.0,1.2895474963201812e-06,5.889260669971032e-06,3.073585084617534e-05
plain,c1,1,64,700.0,9.048839193876949e-07,5.096939847554683e-06,2.6389583157161114e-05
plain,c1,1,64,800.0,8.62324863255585e-07,4.524728873881247e-06,2.348596923266182e-05
plain,c1,1,64,900.0,8.062147077733423e-07,4.048434651345681e-06,2.1048387964501744e-05
plain,c1,1,64,1000.0,7.154144284232126e-07,3.746213972077675e-06,1.9446484288811588e-05
plain,c1,1,64,1100.0,6.185353256539864e-07,3.199460020688193e-06,1.661583542909495e-05
plain,c1,1,64,1200.0,5.361075007279313e-07,3.018376016617208e-06,1.562798758381397e-05
plain,c1,1,64,1300.0,5.478223730934768e-07,2.8427275258627887e-06,1.476146000240742e-05
plain,c1,1,64,1400.0,4.907369708624167e-07,2.6471305370476123e-06,1.3726389656100479e-05
plain,c1,1,64,1500.0,4.406913775874964e-07,2.5122590753118195e-06,1.3001986754146595e-05
plain,c1,1,64,1600.0,4.3769901495662745e-07,2.36511233366674e-06,1.2263260683290329e-05
plain,c1,1,64,1700.0,3.9809024975597615e-07,2.212986164181987e-06,1.1463021070665912e-05
plain,c1,1,64,1800.0,3.786852946696614e-07,2.1459559573233913e-06,1.1108465081286618e-05
plain,c1,1,64,1900.0,3.5585737158382514e-07,2.0499008618246045e-06,1.0605361680706847e-05
plain,c1,1,64,2000.0,3.1385125249350306e-07,1.9250842999364414e-06,9.93927275217571e-06
plain,c1,1,64,2100.0,3.2030069739433663e-07,1.942930224835402e-06,1.0034951821571348e-05
plain,c1,1,64,2200.0,3.044748582295249e-07,1.891494469415593e-06,9.76194720530749e-06
plain,c1,1,64,2300.0,3.127318566140687e-07,1.8866127961569805e-06,9.745795837398971e-06
plain,c1,1,64,2400.0,2.917527871402997e-07,1.7901704736055387e-06,9.242605155167993e-06
plain,c1,1,64,2500.0,2.8015118497933874e-07,1.8051136780209646e-06,9.305719575084161e-06
plain,c1,1,128,1.0,0.28030667835846484,0.1379562405949816,0.9700878813333729
plain,c1,1,128,100.0,7.015241245252656e-06,1.923809992654455e-05,0.0001032057408779754
plain,c1,1,128,200.0,1.5978146479245761e-06,6.3868552828955146e-06,3.353209106240215e-05
plain,c1,1,128,300.0,1.0680647023335688e-06,4.279624200305698e-06,2.246618570386206e-05
plain,c1,1,128,400.0,7.439131265956918e-07,3.260479263128499e-06,1.7046309442238186e-05
plain,c1,1,128,500.0,5.660939968678609e-07,2.3929118626757375e-06,1.2530653310246549e-05
plain,c1,1,128,600.0,4.643809231628042e-07,1.914278681065763e-06,1.0035774328491619e-05
plain,c1,1,128,700.0,4.2287299311207964e-07,1.616664581052799e-06,8.506195898376074e-06
plain,c1,1,128,800.0,3.6434056198188685e-07,1.3236645362406825e-06,6.982663243185299e-06
plain,c1,1,128,900.0,2.1680522490280253e-07,1.0348926424073992e-06,5.391268436939799e-06
plain,c1,1,128,1000.0,2.2313776862565766e-07,9.070081627114015e-07,4.758178582182665e-06
plain,c1,1,128,1100.0,1.9101606551898023e-07,7.940848356433768e-07,4.161440243735864e-06
plain,c1,1,128,1200.0,1.9391564138610787e-07,7.549087079543441e-07,3.968459181157828e-06
plain,c1,1,128,1300.0,1.2722484279366358e-07,6.963709155799858e-07,3.6090794206935923e-06
plain,c1,1,128,1400.0,1.1278448198920078e-07,6.256842153072226e-07,3.2412055585253133e-06
plain,c1,1,128,1500.0,1.2378892660185833e-07,5.842173139201634e-07,3.0448754962026754e-06
plain,c1,1,128,1600.0,9.156340245793673e-08,5.360425185080404e-07,2.771775994998139e-06
plain,c1,1,128,1700.0,8.787230112215896e-08,5.193576875055007e-07,2.6846607386496624e-06
plain,c1,1,128,1800.0,8.282855960450487e-08,5.062814659504388e-07,2.6142358893566987e-06
plain,c1,1,128,1900.0,7.590265507639342e-08,4.588738798940182e-07,2.3702720545464845e-06
plain,c1,1,128,2000.0,6.847112311183375e-08,4.5297685005588727e-07,2.33335537339127e-06
plain,c1,1,128,2100.0,6.26090288056464e-08,4.532726426200351e-07,2.3289722419058218e-06
plain,c1,1,128,2200.0,6.6078947754623e-08,4.217508923579949e-07,2.1748334095445976e-06
plain,c1,1,128,2300.0,6.389855508245311e-08,4.208656946254725e-07,2.1682270282098156e-06
plain,c1,1,128,2400.0,5.864165649230105e-08,4.2659840332689553e-07,2.1916336731267788e-06
plain,c1,1,128,2500.0,6.078138966194495e-08,3.9521894387230374e-07,2.0368761090234636e-06
plain,c1,1,256,1.0,0.2520284867188521,0.12404027432565033,0.8722298583471038
plain,c1,1,256,100.0,7.074660637260552e-06,1.1595996605990121e-05,6.505464366721116e-05
plain,c1,1,256,200.0,1.0139101598831865e-06,3.902369175135376e-06,2.0525756035560065e-05
plain,c1,1,256,300.0,6.965638202346226e-07,2.3648277195514414e-06,1.2520702417991829e-05
plain,c1,1,256,400.0,5.219278955065387e-07,1.7248940313874596e-06,9.146398052443837e-06
plain,c1,1,256,500.0,4.883891361003598e-07,1.2491382779680842e-06,6.734080525940781e-06
plain,c1,1,256,600.0,3.025459085483396e-07,1.0636607466192366e-06,5.620849641644522e-06
plain,c1,1,256,700.0,2.425906876448237e-07,8.403622234236676e-07,4.444401804763162e-06
plain,c1,1,256,800.0,2.3403891928631886e-07,7.070262767945464e-07,3.769170303259051e-06
plain,c1,1,256,900.0,2.619448646044961e-07,6.622498171332415e-07,3.573193950270704e-06
plain,c1,1,256,1000.0,2.426100179867526e-07,5.485772876982931e-07,2.985496456478218e-06
plain,c1,1,256,1100.0,1.198058997391628e-07,4.6512181370351405e-07,2.445414968256733e-06
plain,c1,1,256,1200.0,1.0287673386942334e-07,4.045807065581175e-07,2.125780266660011e-06
plain,c1,1,256,1300.0,1.256128689631869e-07,3.710433197868164e-07,1.9808294678972688e-06
plain,c1,1,256,1400.0,8.499537328177172e-08,3.580388168952261e-07,1.8751894577579023e-06
plain,c1,1,256,1500.0,6.003933405328459e-08,3.189106898643693e-07,1.654592783375131e-06
plain,c1,1,256,1600.0,5.575270163096883e-08,3.082348286336193e-07,1.5969268447990651e-06
plain,c1,1,256,1700.0,5.988269255016679e-08,2.929017185781541e-07,1.5243912854409372e-06
plain,c1,1,256,1800.0,4.8434831879904356e-08,2.843634697087296e-07,1.4702521804235524e-06
plain,c1,1,256,1900.0,5.0473885344690276e-08,2.5732293933778504e-07,1.3370885820336155e-06
plain,c1,1,256,2000.0,4.507056149950382e-08,2.4707390278610716e-07,1.2804400754300397e-06
plain,c1,1,256,2100.0,3.385715234580063e-08,2.4933574674156687e-07,1.280535886053635e-06
plain,c1,1,256,2200.0,3.581386844985789e-08,2.3662549524491424e-07,1.2189413446744292e-06
plain,c1,1,256,2300.0,3.40067340092003e-08,2.4079859206228266e-07,1.2379996943206136e-06
plain,c1,1,256,2400.0,3.252615174851765e-08,2.3588415387642155e-07,1.2119469211306254e-06
plain,c1,1,256,2500.0,3.1240937606669254e-08,2.2490154753412948e-07,1.1557486752773168e-06
plain,c1,2,4,1.0,0.31813612452728607,0.139213980105329,1.014206025053931
plain,c1,2,4,100.0,0.12449786921290523,0.06153615906710371,0.4321786645484238
plain,c1,2,4,200.0,0.024375773649568357,0.017043358393014487,0.1095925656146408
plain,c1,2,4,300.0,0.004758080624054047,0.00692009352702747,0.0393585482591914
plain,c1,2,4,400.0,0.0025998028266061013,0.004438331701685806,0.024791461335035132
plain,c1,2,4,500.0,0.0018611433142413994,0.0031711742250502967,0.017717014439492883
plain,c1,2,4,600.0,0.00120083431101409,0.002549719933182292,0.013949433976925552
plain,c1,2,4,700.0,0.0009131119172110892,0.002045617776421193,0.011141200799317054
plain,c1,2,4,800.0,0.0007949446932136081,0.001739579467365415,0.009492842030040683
plain,c1,2,4,900.0,0.0006897454610048235,0.0015560865427812637,0.008470178174911141
plain,c1,2,4,1000.0,0.0005197278522599264,0.0012310295901362541,0.006674875802941196
plain,c1,2,4,1100.0,0.0004874397249978229,0.0011803510691399267,0.006389195070697457
plain,c1,2,4,1200.0,0.00042638677792094045,0.0010231125692028626,0.005541949623935253
plain,c1,2,4,1300.0,0.00039489855763691876,0.001024990747269084,0.005519852293982339
plain,c1,2,4,1400.0,0.0003316962639921117,0.0009246557696751338,0.00495497511236778
plain,c1,2,4,1500.0,0.00033411203347775265,0.0008184154395466073,0.004426189231210789
plain,c1,2,4,1600.0,0.0003055319579297285,0.000787442694969219,0.004242745432775823
plain,c1,2,4,1700.0,0.00029594352048260245,0.0007448328693988056,0.004020107867476631
plain,c1,2,4,1800.0,0.00025496213325330343,0.000772098198695907,0.0041154531267328385
plain,c1,2,4,1900.0,0.000278232243600364,0.0007261076747474218,0.003908770617337473
plain,c1,2,4,2000.0,0.00027241023310766436,0.0007066341717437804,0.0038055810918265665
plain,c1,2,4,2100.0,0.0002593932972318391,0.000709819658095821,0.003808491587710944
plain,c1,2,4,2200.0,0.0002593038829746305,0.0006767614079280672,0.003643110922614967
plain,c1,2,4,2300.0,0.00025276508830482597,0.0006784440464980094,0.0036449853207948728
plain,c1,2,4,2400.0,0.00021700397590056585,0.0006650622593171997,0.0035423152724865644
plain,c1,2,4,2500.0,0.00022760803963525135,0.0006760522003474989,0.003607869041372746
plain,c1,2,8,1.0,0.3078157411571312,0.1350884035053003,0.9832577586836326
plain,c1,2,8,100.0,0.006651140710759899,0.004982240619939804,0.031562343810458915
plain,c1,2,8,200.0,0.000464018565260877,0.0010880930017615291,0.005904483574068523
plain,c1,2,8,300.0,0.00019455919013042577,0.000515409448134265,0.002771606430801751
plain,c1,2,8,400.0,0.00011328889576133811,0.00033736124725252704,0.0018000951320239734
plain,c1,2,8,500.0,7.754938747540437e-05,0.00021605336941969756,0.001157816234573892
plain,c1,2,8,600.0,5.151583366736972e-05,0.00014824410018543822,0.0007927363345945609
plain,c1,2,8,700.0,4.044984385044028e-05,0.00011799019460291295,0.000630400816865005
plain,c1,2,8,800.0,2.8439489832004066e-05,8.961056567670421e-05,0.00047649231821552513
plain,c1,2,8,900.0,2.2325848432394724e-05,7.44128222946321e-05,0.00039438995990555525
plain,c1,2,8,1000.0,1.7880919313497616e-05,6.195941511162736e-05,0.0003276779948716344
plain,c1,2,8,1100.0,1.5473500320964172e-05,5.502025478597096e-05,0.000290574774250819
plain,c1,2,8,1200.0,1.3221280118810247e-05,4.819796908999801e-05,0.0002542111255688003
plain,c1,2,8,1300.0,1.0662324305857819e-05,4.43262283996816e-05,0.00023229346630426582
plain,c1,2,8,1400.0,1.0607214768486792e-05,3.996494751221474e-05,0.00021043195232956047
plain,c1,2,8,1500.0,9.468167777686726e-06,3.88449644304867e-05,0.00020369298993012024
plain,c1,2,8,1600.0,7.721392489887414e-06,3.88805702070737e-05,0.0002021242435252559
plain,c1,2,8,1700.0,7.837004914647353e-06,3.6333939456053314e-05,0.0001895067021949139
plain,c1,2,8,1800.0,7.517952843212745e-06,3.207865054936378e-05,0.00016791120559003165
plain,c1,2,8,1900.0,7.1800041370879414e-06,3.1589668938788285e-05,0.00016512834883102936
plain,c1,2,8,2000.0,7.183078461325461e-06,3.21290038880609e-05,0.00016782809790162994
plain,c1,2,8,2100.0,6.84092305728493e-06,3.0159021002012795e-05,0.0001576360280673489
plain,c1,2,8,2200.0,6.505645510594148e-06,3.0413576747777854e-05,0.00015857352924948345
plain,c1,2,8,2300.0,6.19514679547316e-06,3.0511402347480185e-05,0.00015875215853287407
plain,c1,2,8,2400.0,6.3300170819109585e-06,2.9111245534553216e-05,0.00015188624475467703
plain,c1,2,8,2500.0,6.02007393812289e-06,2.873902014167e-05,0.00014971517464647287
plain,c1,2,16,1.0,0.25210448294754795,0.1217866089499277,0.8610375276971864
plain,c1,2,16,100.0,0.00043995285991154444,0.001041153687673023,0.00564572129827666
plain,c1,2,16,200.0,0.0001368912008071387,0.0003670073849510169,0.0019719281255622233
plain,c1,2,16,300.0,6.072622830761089e-05,0.00016331005207515656,0.0008772764886833936
plain,c1,2,16,400.0,3.0163418715091265e-05,8.600391629249394e-05,0.000460183000177561
plain,c1,2,16,500.0,1.8698126387896994e-05,5.649097677509955e-05,0.00030115301026339476
plain,c1,2,16,600.0,1.3015666548920037e-05,3.930841607605331e-05,0.00020955774692918658
plain,c1,2,16,700.0,9.939405314368252e-06,2.985605913702055e-05,0.00015921970099947103
plain,c1,2,16,800.0,7.5596504087103425e-06,2.5209801820930634e-05,0.0001336086595133635
plain,c1,2,16,900.0,5.982391792308033e-06,2.1973721774827614e-05,0.0001158510006664461
plain,c1,2,16,1000.0,5.773476208133864e-06,1.8413308351007232e-05,9.784001796317003e-05
plain,c1,2,16,1100.0,4.627537441415022e-06,1.8497154165051458e-05,9.711330826667232e-05
plain,c1,2,16,1200.0,3.843153058597541e-06,1.6120273237576755e-05,8.444451924648132e-05
plain,c1,2,16,1300.0,3.711737440410588e-06,1.403415965786915e-05,7.388253572975634e-05
plain,c1,2,16,1400.0,3.3721256610580723e-06,1.3200760888368944e-05,6.93759301029028e-05
plain,c1,2,16,1500.0,3.09279546805596e-06,1.294120217714198e-05,6.779880635376585e-05
plain,c1,2,16,1600.0,2.7839402881570676e-06,1.2081750669133431e-05,6.319269363382422e-05
plain,c1,2,16,1700.0,2.691637931466759e-06,1.1291008859994755e-05,5.914668223144053e-05
plain,c1,2,16,1800.0,2.4391233095308036e-06,1.0472174767421007e-05,5.479999714663583e-05
